study_id	cell_line	mouse_id	strain	trt	study_day	tumor_vol_mm3
68TB1654AT	AT3	581-58	CC04 F1	isotype	27	601.98
68TB1654AT	AT3	581-59	CC04 F1	isotype	6	0
68TB1654AT	AT3	581-59	CC04 F1	isotype	10	21.1
68TB1654AT	AT3	581-59	CC04 F1	isotype	13	27.38
68TB1654AT	AT3	581-59	CC04 F1	isotype	15	28.91
68TB1654AT	AT3	581-59	CC04 F1	isotype	17	36.03
68TB1654AT	AT3	581-59	CC04 F1	isotype	20	65.05
68TB1654AT	AT3	581-59	CC04 F1	isotype	22	97.58
68TB1654AT	AT3	581-59	CC04 F1	isotype	24	129.35
68TB1654AT	AT3	581-59	CC04 F1	isotype	27	156.26
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	6	0
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	10	0
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	13	25.87
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	15	33.01
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	17	52.52
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	20	64.84
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	22	78.84
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	24	132.07
68TB1654AT	AT3	581-60	CC04 F1	anti-PD1	27	143.76
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	6	0
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	8	25.56
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	11	31.82
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	13	36.5
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	15	33.55
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	18	0
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	20	0
69TB6070MC	MC38	583-01	CC60 F1	anti-PD1	22	0
69TB6070MC	MC38	583-02	CC60 F1	isotype	6	32.05
69TB6070MC	MC38	583-02	CC60 F1	isotype	8	67.26
69TB6070MC	MC38	583-02	CC60 F1	isotype	11	115.33
69TB6070MC	MC38	583-02	CC60 F1	isotype	13	123.54
69TB6070MC	MC38	583-02	CC60 F1	isotype	15	241.6
69TB6070MC	MC38	583-02	CC60 F1	isotype	18	335.07
69TB6070MC	MC38	583-02	CC60 F1	isotype	20	647.2
69TB6070MC	MC38	583-02	CC60 F1	isotype	22	895.23
69TB6070MC	MC38	583-03	CC60 F1	isotype	6	19.59
69TB6070MC	MC38	583-03	CC60 F1	isotype	8	38.74
69TB6070MC	MC38	583-03	CC60 F1	isotype	11	44.16
69TB6070MC	MC38	583-03	CC60 F1	isotype	13	50.86
69TB6070MC	MC38	583-03	CC60 F1	isotype	15	85.3
69TB6070MC	MC38	583-03	CC60 F1	isotype	18	162.24
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	6	28.61
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	8	68.57
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	11	79.44
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	13	85.79
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	15	91.52
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	18	63.38
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	20	103.8
69TB6070MC	MC38	583-04	CC60 F1	anti-PD1	22	103.44
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	6	28
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	8	18.19
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	11	36.68
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	13	53.69
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	15	81.17
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	18	46.66
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	20	49.51
69TB6070MC	MC38	583-05	CC60 F1	anti-PD1	22	59.76
69TB6070MC	MC38	583-06	CC60 F1	isotype	6	0
69TB6070MC	MC38	583-06	CC60 F1	isotype	8	39.34
69TB6070MC	MC38	583-06	CC60 F1	isotype	11	62.84
69TB6070MC	MC38	583-06	CC60 F1	isotype	13	70.4
69TB6070MC	MC38	583-06	CC60 F1	isotype	15	65.25
69TB6070MC	MC38	583-07	CC60 F1	anti-PD1	6	0
69TB6070MC	MC38	583-07	CC60 F1	anti-PD1	8	23.55
69TB6070MC	MC38	583-07	CC60 F1	anti-PD1	11	25.28
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	6	0
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	8	15.5
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	11	79.48
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	13	96.86
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	15	100.85
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	18	57.58
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	20	59.21
69TB6070MC	MC38	583-08	CC60 F1	anti-PD1	22	64.69
69TB6070MC	MC38	583-09	CC60 F1	anti-PD1	6	15.72
69TB6070MC	MC38	583-09	CC60 F1	anti-PD1	8	13.78
69TB6070MC	MC38	583-09	CC60 F1	anti-PD1	11	50.43
69TB6070MC	MC38	583-09	CC60 F1	anti-PD1	13	32.64
69TB6070MC	MC38	583-10	CC60 F1	isotype	6	0
69TB6070MC	MC38	583-10	CC60 F1	isotype	8	16.07
69TB6070MC	MC38	583-10	CC60 F1	isotype	11	48.23
69TB6070MC	MC38	583-10	CC60 F1	isotype	13	70.4
69TB6070MC	MC38	583-10	CC60 F1	isotype	15	137.05
69TB6070MC	MC38	583-10	CC60 F1	isotype	18	262.17
69TB6070MC	MC38	583-10	CC60 F1	isotype	20	353.38
69TB6070MC	MC38	583-10	CC60 F1	isotype	22	599.48
69TB6070MC	MC38	583-11	CC60 F1	isotype	6	17.83
69TB6070MC	MC38	583-11	CC60 F1	isotype	8	60.91
69TB6070MC	MC38	583-11	CC60 F1	isotype	11	152.41
69TB6070MC	MC38	583-11	CC60 F1	isotype	13	173.28
69TB6070MC	MC38	583-11	CC60 F1	isotype	15	284.92
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	6	0
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	8	13.28
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	11	11.16
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	13	10.75
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	15	12.36
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	18	8.09
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	20	5.18
69TB6070MC	MC38	583-12	CC60 F1	anti-PD1	22	6.74
69TB6070MC	MC38	583-13	CC60 F1	isotype	6	0
69TB6070MC	MC38	583-13	CC60 F1	isotype	8	21.36
69TB6070MC	MC38	583-13	CC60 F1	isotype	11	50.4
69TB6070MC	MC38	583-13	CC60 F1	isotype	13	61.12
69TB6070MC	MC38	583-13	CC60 F1	isotype	15	118.13
69TB6070MC	MC38	583-13	CC60 F1	isotype	18	285.68
69TB6070MC	MC38	583-14	CC60 F1	isotype	6	12.41
69TB6070MC	MC38	583-14	CC60 F1	isotype	8	46.25
69TB6070MC	MC38	583-14	CC60 F1	isotype	11	113.61
69TB6070MC	MC38	583-14	CC60 F1	isotype	13	164.87
69TB6070MC	MC38	583-14	CC60 F1	isotype	15	267.72
69TB6070MC	MC38	583-15	CC60 F1	isotype	6	9.37
69TB6070MC	MC38	583-15	CC60 F1	isotype	8	26.18
69TB6070MC	MC38	583-15	CC60 F1	isotype	11	59.09
69TB6070MC	MC38	583-15	CC60 F1	isotype	13	60.64
69TB6070MC	MC38	583-15	CC60 F1	isotype	15	101.52
69TB6070MC	MC38	583-15	CC60 F1	isotype	18	95.62
69TB6070MC	MC38	583-16	CC60 F1	isotype	6	2.62
69TB6070MC	MC38	583-16	CC60 F1	isotype	8	14.95
69TB6070MC	MC38	583-16	CC60 F1	isotype	11	44.58
69TB6070MC	MC38	583-16	CC60 F1	isotype	13	47.92
69TB6070MC	MC38	583-16	CC60 F1	isotype	15	59.96
69TB6070MC	MC38	583-16	CC60 F1	isotype	18	108.77
69TB6070MC	MC38	583-16	CC60 F1	isotype	20	184.3
69TB6070MC	MC38	583-16	CC60 F1	isotype	22	260.31
69TB6070MC	MC38	583-17	CC60 F1	isotype	6	12.28
69TB6070MC	MC38	583-17	CC60 F1	isotype	8	19.37
69TB6070MC	MC38	583-17	CC60 F1	isotype	11	37.07
69TB6070MC	MC38	583-17	CC60 F1	isotype	13	53.48
69TB6070MC	MC38	583-17	CC60 F1	isotype	15	68.19
69TB6070MC	MC38	583-17	CC60 F1	isotype	18	156.42
69TB6070MC	MC38	583-17	CC60 F1	isotype	20	233.64
69TB6070MC	MC38	583-17	CC60 F1	isotype	22	355.95
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	6	12.21
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	8	17.63
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	11	24.15
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	13	28.29
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	15	42.61
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	18	0
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	20	0
69TB6070MC	MC38	583-18	CC60 F1	anti-PD1	22	0
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	6	0
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	8	10.21
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	11	10.74
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	13	20.72
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	15	23.68
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	18	0
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	20	0
69TB6070MC	MC38	583-19	CC60 F1	anti-PD1	22	0
69TB6070MC	MC38	583-20	CC60 F1	anti-PD1	6	10.98
69TB6070MC	MC38	583-20	CC60 F1	anti-PD1	8	26.34
69TB6070MC	MC38	583-20	CC60 F1	anti-PD1	11	83.26
69TB6070MC	MC38	583-20	CC60 F1	anti-PD1	13	138.77
69TB6070MC	MC38	583-21	CC60 F1	isotype	6	0
69TB6070MC	MC38	583-21	CC60 F1	isotype	8	18.71
69TB6070MC	MC38	583-21	CC60 F1	isotype	11	15.94
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	6	14.38
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	8	24.27
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	11	32.83
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	13	40.91
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	15	39.47
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	18	0
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	20	0
69TB6070MC	MC38	583-22	CC60 F1	anti-PD1	22	0
69TB6070MC	MC38	583-23	CC60 F1	isotype	6	0
69TB6070MC	MC38	583-23	CC60 F1	isotype	8	37.58
69TB6070MC	MC38	583-23	CC60 F1	isotype	11	63.94
69TB6070MC	MC38	583-23	CC60 F1	isotype	13	86.08
69TB6070MC	MC38	583-23	CC60 F1	isotype	15	122.33
69TB6070MC	MC38	583-23	CC60 F1	isotype	18	271.88
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	6	0
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	8	10.52
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	11	27.14
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	13	18.94
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	15	0
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	18	0
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	20	0
69TB6070MC	MC38	583-24	CC60 F1	anti-PD1	22	0
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	6	0
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	8	25.75
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	11	16.29
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	13	30.01
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	15	0
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-25	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	6	13.79
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	8	23.91
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	11	18.02
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	13	29.9
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	15	38.54
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-26	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-27	CC57 F1	isotype	6	0
69TB6070MC	MC38	585-27	CC57 F1	isotype	8	41.78
69TB6070MC	MC38	585-27	CC57 F1	isotype	11	95.07
69TB6070MC	MC38	585-27	CC57 F1	isotype	13	168.71
69TB6070MC	MC38	585-27	CC57 F1	isotype	15	223.52
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	6	0
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	8	19.85
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	11	21.09
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	13	28.58
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	15	0
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-28	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	6	0
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	8	57.85
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	11	110.29
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	13	57.85
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	15	69.9
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-29	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-30	CC57 F1	isotype	6	0
69TB6070MC	MC38	585-30	CC57 F1	isotype	8	31.76
69TB6070MC	MC38	585-30	CC57 F1	isotype	11	143.41
69TB6070MC	MC38	585-30	CC57 F1	isotype	13	203.43
69TB6070MC	MC38	585-30	CC57 F1	isotype	15	346.24
69TB6070MC	MC38	585-30	CC57 F1	isotype	18	798.46
69TB6070MC	MC38	585-30	CC57 F1	isotype	20	1034.32
69TB6070MC	MC38	585-31	CC57 F1	isotype	6	0
69TB6070MC	MC38	585-31	CC57 F1	isotype	8	47.44
69TB6070MC	MC38	585-31	CC57 F1	isotype	11	237.2
69TB6070MC	MC38	585-31	CC57 F1	isotype	13	600.67
69TB6070MC	MC38	585-31	CC57 F1	isotype	15	677.62
69TB6070MC	MC38	585-31	CC57 F1	isotype	18	1215.94
69TB6070MC	MC38	585-31	CC57 F1	isotype	20	1702.82
69TB6070MC	MC38	585-31	CC57 F1	isotype	22	2684.45
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	6	0
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	8	92.28
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	11	316.05
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	13	397.76
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	15	340.14
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	18	170.62
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	20	61.71
69TB6070MC	MC38	585-32	CC57 F1	anti-PD1	22	57.15
69TB6070MC	MC38	585-33	CC57 F1	isotype	6	0
69TB6070MC	MC38	585-33	CC57 F1	isotype	8	28.29
69TB6070MC	MC38	585-33	CC57 F1	isotype	11	41.25
69TB6070MC	MC38	585-33	CC57 F1	isotype	13	69.5
69TB6070MC	MC38	585-33	CC57 F1	isotype	15	102.11
69TB6070MC	MC38	585-33	CC57 F1	isotype	18	199.58
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	6	27.54
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	8	63.57
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	11	86.74
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	13	96.64
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	15	101.2
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	18	72.27
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	20	63.23
69TB6070MC	MC38	585-34	CC57 F1	anti-PD1	22	38.2
69TB6070MC	MC38	585-35	CC57 F1	isotype	6	0
69TB6070MC	MC38	585-35	CC57 F1	isotype	8	11.24
69TB6070MC	MC38	585-35	CC57 F1	isotype	11	40.93
69TB6070MC	MC38	585-35	CC57 F1	isotype	13	89.85
69TB6070MC	MC38	585-35	CC57 F1	isotype	15	125.83
69TB6070MC	MC38	585-35	CC57 F1	isotype	18	324.8
69TB6070MC	MC38	585-36	CC57 F1	anti-PD1	6	27.87
69TB6070MC	MC38	585-36	CC57 F1	anti-PD1	8	74.81
69TB6070MC	MC38	585-36	CC57 F1	anti-PD1	11	149.17
69TB6070MC	MC38	585-36	CC57 F1	anti-PD1	13	133.03
69TB6070MC	MC38	585-36	CC57 F1	anti-PD1	15	106.24
69TB6070MC	MC38	585-36	CC57 F1	anti-PD1	18	46.33
69TB6070MC	MC38	585-37	CC57 F1	isotype	6	18.6
69TB6070MC	MC38	585-37	CC57 F1	isotype	8	39.65
69TB6070MC	MC38	585-37	CC57 F1	isotype	11	122.39
69TB6070MC	MC38	585-37	CC57 F1	isotype	13	153.59
69TB6070MC	MC38	585-37	CC57 F1	isotype	15	189.63
69TB6070MC	MC38	585-37	CC57 F1	isotype	18	415.37
69TB6070MC	MC38	585-37	CC57 F1	isotype	20	656.08
69TB6070MC	MC38	585-37	CC57 F1	isotype	22	785.83
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	6	0
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	8	20.69
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	11	11.56
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	13	13.68
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	15	0
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-38	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-39	CC57 F1	isotype	6	38.88
69TB6070MC	MC38	585-39	CC57 F1	isotype	8	53.03
69TB6070MC	MC38	585-39	CC57 F1	isotype	11	143.92
69TB6070MC	MC38	585-39	CC57 F1	isotype	13	321.01
69TB6070MC	MC38	585-39	CC57 F1	isotype	15	788.48
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	6	17.91
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	8	45.85
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	11	51.68
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	13	10.33
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	15	0
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-40	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-41	CC57 F1	isotype	6	31.36
69TB6070MC	MC38	585-41	CC57 F1	isotype	8	37.59
69TB6070MC	MC38	585-41	CC57 F1	isotype	11	102.04
69TB6070MC	MC38	585-41	CC57 F1	isotype	13	161.55
69TB6070MC	MC38	585-41	CC57 F1	isotype	15	303.81
69TB6070MC	MC38	585-42	CC57 F1	isotype	6	0
69TB6070MC	MC38	585-42	CC57 F1	isotype	8	99.18
69TB6070MC	MC38	585-42	CC57 F1	isotype	11	192.02
69TB6070MC	MC38	585-42	CC57 F1	isotype	13	227.29
69TB6070MC	MC38	585-42	CC57 F1	isotype	15	340.47
69TB6070MC	MC38	585-42	CC57 F1	isotype	18	682.46
69TB6070MC	MC38	585-42	CC57 F1	isotype	20	959.9
69TB6070MC	MC38	585-42	CC57 F1	isotype	22	1197.31
69TB6070MC	MC38	585-43	CC57 F1	isotype	6	27.28
69TB6070MC	MC38	585-43	CC57 F1	isotype	8	57.23
69TB6070MC	MC38	585-43	CC57 F1	isotype	11	151.44
69TB6070MC	MC38	585-43	CC57 F1	isotype	13	246.69
69TB6070MC	MC38	585-43	CC57 F1	isotype	15	525.48
69TB6070MC	MC38	585-43	CC57 F1	isotype	18	792.74
69TB6070MC	MC38	585-44	CC57 F1	isotype	6	0
69TB6070MC	MC38	585-44	CC57 F1	isotype	8	60.59
69TB6070MC	MC38	585-44	CC57 F1	isotype	11	91.99
69TB6070MC	MC38	585-44	CC57 F1	isotype	13	113.56
69TB6070MC	MC38	585-44	CC57 F1	isotype	15	208.23
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	6	0
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	8	27.82
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	11	55.28
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	13	53.79
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	15	0
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-45	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	6	35.32
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	8	56.2
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	11	96.74
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	13	116.26
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	15	0
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-46	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	6	38.46
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	8	55.33
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	11	77.81
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	13	65.84
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	15	16.31
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	18	0
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	20	0
69TB6070MC	MC38	585-47	CC57 F1	anti-PD1	22	0
69TB6070MC	MC38	585-48	CC57 F1	isotype	6	34.64
69TB6070MC	MC38	585-48	CC57 F1	isotype	8	91.3
69TB6070MC	MC38	585-48	CC57 F1	isotype	11	339.04
69TB6070MC	MC38	585-48	CC57 F1	isotype	13	399.13
69TB6070MC	MC38	585-48	CC57 F1	isotype	15	746.9
69TB6070MC	MC38	585-48	CC57 F1	isotype	18	1207.27
69TB6070MC	MC38	585-48	CC57 F1	isotype	20	1671.89
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	6	42.89
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	8	63.3
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	11	45.03
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	13	19.41
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	15	12.85
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	18	0
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	20	0
69TB6070MC	MC38	689-49	CC10 F1	anti-PD1	22	0
69TB6070MC	MC38	689-50	CC10 F1	isotype	6	48.23
69TB6070MC	MC38	689-50	CC10 F1	isotype	8	72.95
69TB6070MC	MC38	689-50	CC10 F1	isotype	11	185.95
69TB6070MC	MC38	689-50	CC10 F1	isotype	13	252.52
69TB6070MC	MC38	689-50	CC10 F1	isotype	15	425.33
69TB6070MC	MC38	689-50	CC10 F1	isotype	18	1024.91
69TB6070MC	MC38	689-50	CC10 F1	isotype	20	1245.03
69TB6070MC	MC38	689-50	CC10 F1	isotype	22	1785.9
69TB6070MC	MC38	689-51	CC10 F1	isotype	6	44.71
69TB6070MC	MC38	689-51	CC10 F1	isotype	8	82.19
69TB6070MC	MC38	689-51	CC10 F1	isotype	11	176.86
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	6	32.25
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	8	45.2
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	11	14.51
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	13	8.88
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	15	0
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	18	0
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	20	0
69TB6070MC	MC38	689-52	CC10 F1	anti-PD1	22	0
69TB6070MC	MC38	689-53	CC10 F1	isotype	6	68.18
69TB6070MC	MC38	689-53	CC10 F1	isotype	8	92.89
69TB6070MC	MC38	689-53	CC10 F1	isotype	11	152.57
69TB6070MC	MC38	689-53	CC10 F1	isotype	13	233.85
69TB6070MC	MC38	689-53	CC10 F1	isotype	15	373
69TB6070MC	MC38	689-53	CC10 F1	isotype	18	735.29
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	6	23.51
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	8	43.42
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	11	22.04
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	13	14.93
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	15	0
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	18	0
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	20	0
69TB6070MC	MC38	689-54	CC10 F1	anti-PD1	22	0
69TB6070MC	MC38	689-55	CC10 F1	isotype	6	31.55
69TB6070MC	MC38	689-55	CC10 F1	isotype	8	72.2
69TB6070MC	MC38	689-55	CC10 F1	isotype	11	119.91
69TB6070MC	MC38	689-56	CC10 F1	isotype	6	28.39
69TB6070MC	MC38	689-56	CC10 F1	isotype	8	31.93
69TB6070MC	MC38	689-56	CC10 F1	isotype	11	111.48
69TB6070MC	MC38	689-56	CC10 F1	isotype	13	183.56
69TB6070MC	MC38	689-56	CC10 F1	isotype	15	280.59
69TB6070MC	MC38	689-56	CC10 F1	isotype	18	478.26
69TB6070MC	MC38	689-56	CC10 F1	isotype	20	980.48
69TB6070MC	MC38	689-56	CC10 F1	isotype	22	1396.14
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	6	24.11
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	8	49.05
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	11	14.38
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	13	7.82
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	15	0
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	18	0
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	20	0
69TB6070MC	MC38	689-57	CC10 F1	anti-PD1	22	0
69TB6070MC	MC38	689-58	CC10 F1	isotype	6	21.65
69TB6070MC	MC38	689-58	CC10 F1	isotype	8	79.91
